 GRIDDED EMISSIONS, 1 X 1 degree
 Format: long, lat, value (long/lat = lower left hand corner of cell)
 
 File created: Fri Jul 14 15:35:29 2000
 Scenario: SRES v1.1 B2MESSAGE
 Year: 2020
 Gas: CO
 Units: MtCO                                              
 Grand Total:    1022.44590000000     
 Reg tots:   172.5363   47.8728  375.3567  426.6801
 Contact: ssmith@pnl.gov with questions
 - - - - - - - - - - - - - - - - - - - - -
-170, -20,        0.0000161736
-167,  65,        0.0006696412
-166,  68,        0.0001388994
-166,  65,        0.0006696412
-166,  64,        0.0006954041
-166,  61,        0.0007705999
-165,  68,        0.0001388994
-165,  66,        0.0001511209
-165,  65,        0.0006696412
-165,  64,        0.0006954041
-165,  62,        0.0007456194
-165,  61,        0.0007705999
-165,  60,        0.0007953065
-164,  68,        0.0001388994
-164,  67,        0.0001450330
-164,  65,        0.0006696412
-164,  62,        0.0007456194
-164,  61,        0.0007705999
-164,  60,        0.0007953065
-163,  69,        0.0001327241
-163,  68,        0.0001388994
-163,  67,        0.0001450330
-163,  65,        0.0006696412
-163,  61,        0.0007705999
-163,  60,        0.0007953065
-163,  55,        0.0087394512
-162,  69,        0.0001327241
-162,  68,        0.0001388994
-162,  65,        0.0006696412
-162,  60,        0.0007953065
-162,  59,        0.0008197197
-162,  55,        0.0009147316
-161,  69,        0.0001327241
-161,  68,        0.0001388994
-161,  67,        0.0001450330
-161,  66,        0.0001511209
-161,  63,        0.0007206585
-161,  60,        0.0007953065
-161,  59,        0.0008197197
-161,  55,        0.0009147316
-160,  70,        0.0001265094
-160,  69,        0.0001327241
-160,  68,        0.0001388994
-160,  66,        0.0001511209
-160,  60,        0.0007953065
-160,  59,        0.0008197197
-160,  56,        0.0008913943
-159,  70,        0.0001265094
-159,  69,        0.0001327241
-159,  68,        0.0001388994
-159,  66,        0.0001511209
-159,  60,        0.0007953065
-159,  59,        0.0008197197
-159,  56,        0.0008913943
-159, -20,        0.0013048976
-158,  70,        0.0001265094
-158,  69,        0.0001327241
-158,  68,        0.0001388994
-158,  67,        0.0001450330
-158,  59,        0.0008197197
-158,  57,        0.0086925028
-158,  21,        0.2563188943
-157,  70,        0.0001265094
-157,  69,        0.0001327241
-157,  68,        0.0001388994
-157,  67,        0.0001450330
-157,  59,        0.0008197197
-157,  58,        0.0008438786
-157,  57,        0.0008677831
-156,  70,        0.0001265094
