 GRIDDED EMISSIONS, 1 X 1 degree
 Format: long, lat, value (long/lat = lower left hand corner of cell)
 
 File created: Fri Jul 14 15:35:21 2000
 Scenario: SRES v1.1 B2MESSAGE
 Year: 2020
 Gas: CH4
 Units: MtCH4                                             
 Grand Total:    383.908200000002     
 Reg tots:    71.3411   39.7882  171.0822  101.6967
 Contact: ssmith@pnl.gov with questions
 - - - - - - - - - - - - - - - - - - - - -
-170, -20,        0.0001227526
-167,  65,        0.0002563952
-166,  68,        0.0000791654
-166,  65,        0.0002563952
-166,  64,        0.0002662310
-166,  61,        0.0002950393
-165,  68,        0.0000791654
-165,  66,        0.0000861311
-165,  65,        0.0002563952
-165,  64,        0.0002662310
-165,  62,        0.0002854879
-165,  61,        0.0002950393
-165,  60,        0.0003044960
-164,  68,        0.0000791654
-164,  67,        0.0000826613
-164,  65,        0.0002563952
-164,  62,        0.0002854879
-164,  61,        0.0002950393
-164,  60,        0.0003044960
-163,  69,        0.0000756458
-163,  68,        0.0000791654
-163,  67,        0.0000826613
-163,  65,        0.0002563952
-163,  61,        0.0002950393
-163,  60,        0.0003044960
-163,  55,        0.0008060878
-162,  69,        0.0000756458
-162,  68,        0.0000791654
-162,  65,        0.0002563952
-162,  60,        0.0003044960
-162,  59,        0.0002042179
-162,  55,        0.0002278832
-161,  69,        0.0000756458
-161,  68,        0.0000791654
-161,  67,        0.0000826613
-161,  66,        0.0000861311
-161,  63,        0.0002759128
-161,  60,        0.0003044960
-161,  59,        0.0002042179
-161,  55,        0.0002278832
-160,  70,        0.0000721037
-160,  69,        0.0000756458
-160,  68,        0.0000791654
-160,  66,        0.0000861311
-160,  60,        0.0003044960
-160,  59,        0.0002042179
-160,  56,        0.0002220646
-159,  70,        0.0000721037
-159,  69,        0.0000756458
-159,  68,        0.0000791654
-159,  66,        0.0000861311
-159,  60,        0.0003044960
-159,  59,        0.0002042179
-159,  56,        0.0003412796
-159, -20,        0.0023685645
-158,  70,        0.0000721037
-158,  69,        0.0000756458
-158,  68,        0.0000791654
-158,  67,        0.0000826613
-158,  59,        0.0002042179
-158,  57,        0.0009050978
-158,  21,        0.0621316363
-157,  70,        0.0000721037
-157,  69,        0.0000756458
-157,  68,        0.0000791654
-157,  67,        0.0000826613
-157,  59,        0.0002042179
-157,  58,        0.0003230892
-157,  57,        0.0002161868
-156,  70,        0.0000721037
