 GRIDDED EMISSIONS, 1 X 1 degree
 Format: long, lat, value (long/lat = lower left hand corner of cell)
 
 File created: Fri Jul 14 15:35:29 2000
 Scenario: SRES v1.1 B2MESSAGE
 Year: 2010
 Gas: CO
 Units: MtCO                                              
 Grand Total:    934.917600000002     
 Reg tots:   163.0953   42.6225  313.5417  415.6581
 Contact: ssmith@pnl.gov with questions
 - - - - - - - - - - - - - - - - - - - - -
-170, -20,        0.0000157558
-167,  65,        0.0006329991
-166,  68,        0.0001312989
-166,  65,        0.0006329991
-166,  64,        0.0006573524
-166,  61,        0.0007284335
-165,  68,        0.0001312989
-165,  66,        0.0001428518
-165,  65,        0.0006329991
-165,  64,        0.0006573524
-165,  62,        0.0007048199
-165,  61,        0.0007284335
-165,  60,        0.0007517882
-164,  68,        0.0001312989
-164,  67,        0.0001370970
-164,  65,        0.0006329991
-164,  62,        0.0007048199
-164,  61,        0.0007284335
-164,  60,        0.0007517882
-163,  69,        0.0001254616
-163,  68,        0.0001312989
-163,  67,        0.0001370970
-163,  65,        0.0006329991
-163,  61,        0.0007284335
-163,  60,        0.0007517882
-163,  55,        0.0082612379
-162,  69,        0.0001254616
-162,  68,        0.0001312989
-162,  65,        0.0006329991
-162,  60,        0.0007517882
-162,  59,        0.0007748655
-162,  55,        0.0008646784
-161,  69,        0.0001254616
-161,  68,        0.0001312989
-161,  67,        0.0001370970
-161,  66,        0.0001428518
-161,  63,        0.0006812248
-161,  60,        0.0007517882
-161,  59,        0.0007748655
-161,  55,        0.0008646784
-160,  70,        0.0001195869
-160,  69,        0.0001254616
-160,  68,        0.0001312989
-160,  66,        0.0001428518
-160,  60,        0.0007517882
-160,  59,        0.0007748655
-160,  56,        0.0008426182
-159,  70,        0.0001195869
-159,  69,        0.0001254616
-159,  68,        0.0001312989
-159,  66,        0.0001428518
-159,  60,        0.0007517882
-159,  59,        0.0007748655
-159,  56,        0.0008426182
-159, -20,        0.0010900027
-158,  70,        0.0001195869
-158,  69,        0.0001254616
-158,  68,        0.0001312989
-158,  67,        0.0001370970
-158,  59,        0.0007748655
-158,  57,        0.0082168584
-158,  21,        0.2422934012
-157,  70,        0.0001195869
-157,  69,        0.0001254616
-157,  68,        0.0001312989
-157,  67,        0.0001370970
-157,  59,        0.0007748655
-157,  58,        0.0007977024
-157,  57,        0.0008202990
-156,  70,        0.0001195869
