 GRIDDED EMISSIONS, 1 X 1 degree
 Format: long, lat, value (long/lat = lower left hand corner of cell)
 
 File created: Fri Jul 14 15:35:21 2000
 Scenario: SRES v1.1 B2MESSAGE
 Year: 2030
 Gas: CH4
 Units: MtCH4                                             
 Grand Total:    426.034900000002     
 Reg tots:    68.3335   44.7985  201.0627  111.8402
 Contact: ssmith@pnl.gov with questions
 - - - - - - - - - - - - - - - - - - - - -
-170, -20,        0.0001349962
-167,  65,        0.0002455861
-166,  68,        0.0000758279
-166,  65,        0.0002455861
-166,  64,        0.0002550073
-166,  61,        0.0002826011
-165,  68,        0.0000758279
-165,  66,        0.0000824999
-165,  65,        0.0002455861
-165,  64,        0.0002550073
-165,  62,        0.0002734523
-165,  61,        0.0002826011
-165,  60,        0.0002916590
-164,  68,        0.0000758279
-164,  67,        0.0000791764
-164,  65,        0.0002455861
-164,  62,        0.0002734523
-164,  61,        0.0002826011
-164,  60,        0.0002916590
-163,  69,        0.0000724567
-163,  68,        0.0000758279
-163,  67,        0.0000791764
-163,  65,        0.0002455861
-163,  61,        0.0002826011
-163,  60,        0.0002916590
-163,  55,        0.0007721047
-162,  69,        0.0000724567
-162,  68,        0.0000758279
-162,  65,        0.0002455861
-162,  60,        0.0002916590
-162,  59,        0.0001956085
-162,  55,        0.0002182760
-161,  69,        0.0000724567
-161,  68,        0.0000758279
-161,  67,        0.0000791764
-161,  66,        0.0000824999
-161,  63,        0.0002642809
-161,  60,        0.0002916590
-161,  59,        0.0001956085
-161,  55,        0.0002182760
-160,  70,        0.0000690640
-160,  69,        0.0000724567
-160,  68,        0.0000758279
-160,  66,        0.0000824999
-160,  60,        0.0002916590
-160,  59,        0.0001956085
-160,  56,        0.0002127028
-159,  70,        0.0000690640
-159,  69,        0.0000724567
-159,  68,        0.0000758279
-159,  66,        0.0000824999
-159,  60,        0.0002916590
-159,  59,        0.0001956085
-159,  56,        0.0003268919
-159, -20,        0.0027836325
-158,  70,        0.0000690640
-158,  69,        0.0000724567
-158,  68,        0.0000758279
-158,  67,        0.0000791764
-158,  59,        0.0001956085
-158,  57,        0.0008669407
-158,  21,        0.0595122891
-157,  70,        0.0000690640
-157,  69,        0.0000724567
-157,  68,        0.0000758279
-157,  67,        0.0000791764
-157,  59,        0.0001956085
-157,  58,        0.0003094684
-157,  57,        0.0002070728
-156,  70,        0.0000690640
