 GRIDDED EMISSIONS, 1 X 1 degree
 Format: long, lat, value (long/lat = lower left hand corner of cell)
 
 File created: Fri Jul 14 15:35:20 2000
 Scenario: SRES v1.1 B2MESSAGE
 Year: 2010
 Gas: CH4
 Units: MtCH4                                             
 Grand Total:    348.917400000002     
 Reg tots:    71.8417   36.2209  146.3808   94.4740
 Contact: ssmith@pnl.gov with questions
 - - - - - - - - - - - - - - - - - - - - -
-170, -20,        0.0001140344
-167,  65,        0.0002581943
-166,  68,        0.0000797209
-166,  65,        0.0002581943
-166,  64,        0.0002680992
-166,  61,        0.0002971096
-165,  68,        0.0000797209
-165,  66,        0.0000867354
-165,  65,        0.0002581943
-165,  64,        0.0002680992
-165,  62,        0.0002874912
-165,  61,        0.0002971096
-165,  60,        0.0003066326
-164,  68,        0.0000797209
-164,  67,        0.0000832413
-164,  65,        0.0002581943
-164,  62,        0.0002874912
-164,  61,        0.0002971096
-164,  60,        0.0003066326
-163,  69,        0.0000761766
-163,  68,        0.0000797209
-163,  67,        0.0000832413
-163,  65,        0.0002581943
-163,  61,        0.0002971096
-163,  60,        0.0003066326
-163,  55,        0.0008117441
-162,  69,        0.0000761766
-162,  68,        0.0000797209
-162,  65,        0.0002581943
-162,  60,        0.0003066326
-162,  59,        0.0002056509
-162,  55,        0.0002294822
-161,  69,        0.0000761766
-161,  68,        0.0000797209
-161,  67,        0.0000832413
-161,  66,        0.0000867354
-161,  63,        0.0002778489
-161,  60,        0.0003066326
-161,  59,        0.0002056509
-161,  55,        0.0002294822
-160,  70,        0.0000726097
-160,  69,        0.0000761766
-160,  68,        0.0000797209
-160,  66,        0.0000867354
-160,  60,        0.0003066326
-160,  59,        0.0002056509
-160,  56,        0.0002236228
-159,  70,        0.0000726097
-159,  69,        0.0000761766
-159,  68,        0.0000797209
-159,  66,        0.0000867354
-159,  60,        0.0003066326
-159,  59,        0.0002056509
-159,  56,        0.0003436744
-159, -20,        0.0020265835
-158,  70,        0.0000726097
-158,  69,        0.0000761766
-158,  68,        0.0000797209
-158,  67,        0.0000832413
-158,  59,        0.0002056509
-158,  57,        0.0009114489
-158,  21,        0.0625676135
-157,  70,        0.0000726097
-157,  69,        0.0000761766
-157,  68,        0.0000797209
-157,  67,        0.0000832413
-157,  59,        0.0002056509
-157,  58,        0.0003253564
-157,  57,        0.0002177038
-156,  70,        0.0000726097
