 GRIDDED EMISSIONS, 1 X 1 degree
 Format: long, lat, value (long/lat = lower left hand corner of cell)
 
 File created: Fri Jul 14 15:35:26 2000
 Scenario: SRES v1.1 B2MESSAGE
 Year: 2000
 Gas: NMVOC
 Units: Mt                                                
 Grand Total:    141.414900000000     
 Reg tots:    36.0260   12.9151   37.2652   55.2086
 Contact: ssmith@pnl.gov with questions
 - - - - - - - - - - - - - - - - - - - - -
-170, -20,        0.0000073919
-167,  65,        0.0001314525
-166,  68,        0.0000552675
-166,  65,        0.0001314525
-166,  64,        0.0001365200
-166,  61,        0.0001512738
-165,  68,        0.0000552675
-165,  66,        0.0000601304
-165,  65,        0.0001314525
-165,  64,        0.0001365200
-165,  62,        0.0001463736
-165,  61,        0.0001512738
-165,  60,        0.0001561283
-164,  68,        0.0000552675
-164,  67,        0.0000577081
-164,  65,        0.0001314525
-164,  62,        0.0001463736
-164,  61,        0.0001512738
-164,  60,        0.0001561283
-163,  69,        0.0000528104
-163,  68,        0.0000552675
-163,  67,        0.0000577081
-163,  65,        0.0001314525
-163,  61,        0.0001512738
-163,  60,        0.0001561283
-163,  55,        0.0006530241
-162,  69,        0.0000528104
-162,  68,        0.0000552675
-162,  65,        0.0001314525
-162,  60,        0.0001561283
-162,  59,        0.0001609220
-162,  55,        0.0001795716
-161,  69,        0.0000528104
-161,  68,        0.0000552675
-161,  67,        0.0000577081
-161,  66,        0.0000601304
-161,  63,        0.0001414735
-161,  60,        0.0001561283
-161,  59,        0.0001609220
-161,  55,        0.0001795716
-160,  70,        0.0000503376
-160,  69,        0.0000528104
-160,  68,        0.0000552675
-160,  66,        0.0000601304
-160,  60,        0.0001561283
-160,  59,        0.0001609220
-160,  56,        0.0001749910
-159,  70,        0.0000503376
-159,  69,        0.0000528104
-159,  68,        0.0000552675
-159,  66,        0.0000601304
-159,  60,        0.0001561283
-159,  59,        0.0001609220
-159,  56,        0.0001749910
-159, -20,        0.0002120568
-158,  70,        0.0000503376
-158,  69,        0.0000528104
-158,  68,        0.0000552675
-158,  67,        0.0000577081
-158,  59,        0.0001609220
-158,  57,        0.0006437945
-158,  21,        0.0489918385
-157,  70,        0.0000503376
-157,  69,        0.0000528104
-157,  68,        0.0000552675
-157,  67,        0.0000577081
-157,  59,        0.0001609220
-157,  58,        0.0001656624
-157,  57,        0.0001703495
-156,  70,        0.0000503376
