 GRIDDED EMISSIONS, 1 X 1 degree
 Format: long, lat, value (long/lat = lower left hand corner of cell)
 
 File created: Fri Jul 14 15:35:23 2000
 Scenario: SRES v1.1 B2MESSAGE
 Year: 2010
 Gas: NOx
 Units: MtN                                               
 Grand Total:    36.7336000000000     
 Reg tots:    13.3094    2.7589   11.7070    8.9583
 Contact: ssmith@pnl.gov with questions
 - - - - - - - - - - - - - - - - - - - - -
-170, -20,        0.0000888844
-167,  65,        0.0000414627
-166,  68,        0.0000682169
-166,  65,        0.0000414627
-166,  64,        0.0000430596
-166,  61,        0.0000477152
-165,  68,        0.0000682169
-165,  66,        0.0000742192
-165,  65,        0.0000414627
-165,  64,        0.0000430596
-165,  62,        0.0000461690
-165,  61,        0.0000477152
-165,  60,        0.0000492446
-164,  68,        0.0000682169
-164,  67,        0.0000712293
-164,  65,        0.0000414627
-164,  62,        0.0000461690
-164,  61,        0.0000477152
-164,  60,        0.0000492446
-163,  69,        0.0000651841
-163,  68,        0.0000682169
-163,  67,        0.0000712293
-163,  65,        0.0000414627
-163,  61,        0.0000477152
-163,  60,        0.0000492446
-163,  55,        0.0001556069
-162,  69,        0.0000651841
-162,  68,        0.0000682169
-162,  65,        0.0000414627
-162,  60,        0.0000492446
-162,  59,        0.0000507571
-162,  55,        0.0000566394
-161,  69,        0.0000651841
-161,  68,        0.0000682169
-161,  67,        0.0000712293
-161,  66,        0.0000742192
-161,  63,        0.0000446227
-161,  60,        0.0000492446
-161,  59,        0.0000507571
-161,  55,        0.0000566394
-160,  70,        0.0000621319
-160,  69,        0.0000651841
-160,  68,        0.0000682169
-160,  66,        0.0000742192
-160,  60,        0.0000492446
-160,  59,        0.0000507571
-160,  56,        0.0000551943
-159,  70,        0.0000621319
-159,  69,        0.0000651841
-159,  68,        0.0000682169
-159,  66,        0.0000742192
-159,  60,        0.0000492446
-159,  59,        0.0000507571
-159,  56,        0.0000551943
-159, -20,        0.0000069373
-158,  70,        0.0000621319
-158,  69,        0.0000651841
-158,  68,        0.0000682169
-158,  67,        0.0000712293
-158,  59,        0.0000507571
-158,  57,        0.0001526990
-158,  21,        0.0153889955
-157,  70,        0.0000621319
-157,  69,        0.0000651841
-157,  68,        0.0000682169
-157,  67,        0.0000712293
-157,  59,        0.0000507571
-157,  58,        0.0000522527
-157,  57,        0.0000537315
-156,  70,        0.0000621319
