 GRIDDED EMISSIONS, 1 X 1 degree
 Format: long, lat, value (long/lat = lower left hand corner of cell)
 
 File created: Fri Jul 14 15:35:23 2000
 Scenario: SRES v1.1 B2MESSAGE
 Year: 2020
 Gas: NOx
 Units: MtN                                               
 Grand Total:    42.6656999999999     
 Reg tots:    14.6591    3.1607   14.8733    9.9726
 Contact: ssmith@pnl.gov with questions
 - - - - - - - - - - - - - - - - - - - - -
-170, -20,        0.0000989483
-167,  65,        0.0000456675
-166,  68,        0.0000751348
-166,  65,        0.0000456675
-166,  64,        0.0000474263
-166,  61,        0.0000525540
-165,  68,        0.0000751348
-165,  66,        0.0000817458
-165,  65,        0.0000456675
-165,  64,        0.0000474263
-165,  62,        0.0000508509
-165,  61,        0.0000525540
-165,  60,        0.0000542385
-164,  68,        0.0000751348
-164,  67,        0.0000784526
-164,  65,        0.0000456675
-164,  62,        0.0000508509
-164,  61,        0.0000525540
-164,  60,        0.0000542385
-163,  69,        0.0000717944
-163,  68,        0.0000751348
-163,  67,        0.0000784526
-163,  65,        0.0000456675
-163,  61,        0.0000525540
-163,  60,        0.0000542385
-163,  55,        0.0001713869
-162,  69,        0.0000717944
-162,  68,        0.0000751348
-162,  65,        0.0000456675
-162,  60,        0.0000542385
-162,  59,        0.0000559043
-162,  55,        0.0000623831
-161,  69,        0.0000717944
-161,  68,        0.0000751348
-161,  67,        0.0000784526
-161,  66,        0.0000817458
-161,  63,        0.0000491479
-161,  60,        0.0000542385
-161,  59,        0.0000559043
-161,  55,        0.0000623831
-160,  70,        0.0000684327
-160,  69,        0.0000717944
-160,  68,        0.0000751348
-160,  66,        0.0000817458
-160,  60,        0.0000542385
-160,  59,        0.0000559043
-160,  56,        0.0000607916
-159,  70,        0.0000684327
-159,  69,        0.0000717944
-159,  68,        0.0000751348
-159,  66,        0.0000817458
-159,  60,        0.0000542385
-159,  59,        0.0000559043
-159,  56,        0.0000607916
-159, -20,        0.0000088136
-158,  70,        0.0000684327
-158,  69,        0.0000717944
-158,  68,        0.0000751348
-158,  67,        0.0000784526
-158,  59,        0.0000559043
-158,  57,        0.0001681841
-158,  21,        0.0169495864
-157,  70,        0.0000684327
-157,  69,        0.0000717944
-157,  68,        0.0000751348
-157,  67,        0.0000784526
-157,  59,        0.0000559043
-157,  58,        0.0000575516
-157,  57,        0.0000591804
-156,  70,        0.0000684327
