 GRIDDED EMISSIONS, 1 X 1 degree
 Format: long, lat, value (long/lat = lower left hand corner of cell)
 
 File created: Fri Jul 14 15:35:24 2000
 Scenario: SRES v1.1 B2MESSAGE
 Year: 2030
 Gas: NOx
 Units: MtN                                               
 Grand Total:    48.8963999999999     
 Reg tots:    15.6387    3.9016   17.9592   11.3969
 Contact: ssmith@pnl.gov with questions
 - - - - - - - - - - - - - - - - - - - - -
-170, -20,        0.0001130803
-167,  65,        0.0000487192
-166,  68,        0.0000801557
-166,  65,        0.0000487192
-166,  64,        0.0000505955
-166,  61,        0.0000560659
-165,  68,        0.0000801557
-165,  66,        0.0000872085
-165,  65,        0.0000487192
-165,  64,        0.0000505955
-165,  62,        0.0000542491
-165,  61,        0.0000560659
-165,  60,        0.0000578630
-164,  68,        0.0000801557
-164,  67,        0.0000836953
-164,  65,        0.0000487192
-164,  62,        0.0000542491
-164,  61,        0.0000560659
-164,  60,        0.0000578630
-163,  69,        0.0000765921
-163,  68,        0.0000801557
-163,  67,        0.0000836953
-163,  65,        0.0000487192
-163,  61,        0.0000560659
-163,  60,        0.0000578630
-163,  55,        0.0001828399
-162,  69,        0.0000765921
-162,  68,        0.0000801557
-162,  65,        0.0000487192
-162,  60,        0.0000578630
-162,  59,        0.0000596402
-162,  55,        0.0000665519
-161,  69,        0.0000765921
-161,  68,        0.0000801557
-161,  67,        0.0000836953
-161,  66,        0.0000872085
-161,  63,        0.0000524322
-161,  60,        0.0000578630
-161,  59,        0.0000596402
-161,  55,        0.0000665519
-160,  70,        0.0000730057
-160,  69,        0.0000765921
-160,  68,        0.0000801557
-160,  66,        0.0000872085
-160,  60,        0.0000578630
-160,  59,        0.0000596402
-160,  56,        0.0000648540
-159,  70,        0.0000730057
-159,  69,        0.0000765921
-159,  68,        0.0000801557
-159,  66,        0.0000872085
-159,  60,        0.0000578630
-159,  59,        0.0000596402
-159,  56,        0.0000648540
-159, -20,        0.0000106423
-158,  70,        0.0000730057
-158,  69,        0.0000765921
-158,  68,        0.0000801557
-158,  67,        0.0000836953
-158,  59,        0.0000596402
-158,  57,        0.0001794231
-158,  21,        0.0180822490
-157,  70,        0.0000730057
-157,  69,        0.0000765921
-157,  68,        0.0000801557
-157,  67,        0.0000836953
-157,  59,        0.0000596402
-157,  58,        0.0000613975
-157,  57,        0.0000631351
-156,  70,        0.0000730057
